POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
138,Dinesh Karthik,13,4,325.0,0,2,DC,Arun Jaitley Stadium,2017-05-04,2017
139,Virat Kohli,13,5,260.0,3,0,RPS,Maharashtra Cricket Association's International Stadium,2017-04-29,2017
140,Karun Nair,13,5,260.0,3,0,RCB,Arun Jaitley Stadium,2017-05-14,2017
141,Lendl Simmons,13,6,216.66,1,1,DC,Arun Jaitley Stadium,2017-05-06,2017
142,Shreyas Iyer,13,4,325.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-19,2017
143,Jos Buttler,13,4,325.0,3,0,RCB,Wankhede Stadium,2017-05-01,2017
144,Colin de Grandhomme,13,5,260.0,3,0,MI,Eden Gardens,2017-05-13,2017
145,Parthiv Patel,13,6,216.66,3,0,RPS,Wankhede Stadium,2017-04-24,2017
146,Lendl Simmons,13,5,260.0,0,2,PBKS,Wankhede Stadium,2017-05-11,2017
147,Wriddhiman Saha,13,4,325.0,0,2,KKR,Eden Gardens,2017-04-13,2017
148,Kedar Jadhav,13,4,325.0,1,1,DC,M. Chinnaswamy Stadium,2017-04-08,2017
149,David Warner,13,4,325.0,1,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
150,Rahul Tripathi,13,4,325.0,3,0,KKR,Maharashtra Cricket Association's International Stadium,2017-04-26,2017
1,Shreyas Iyer,28,6,466.66,1,4,KKR,Arun Jaitley Stadium,2018-04-27,2018
2,Jos Buttler,28,6,466.66,4,2,KKR,Eden Gardens,2018-05-15,2018
3,Rishabh Pant,26,5,520.0,2,3,SRH,Arun Jaitley Stadium,2018-05-10,2018
4,Chris Gayle,26,5,520.0,0,4,SRH,IS Bindra Stadium,2018-04-19,2018
5,Shane Watson,26,6,433.33,2,3,SRH,Wankhede Stadium,2018-05-27,2018
6,Ishan Kishan,24,4,600.0,0,4,KKR,Eden Gardens,2018-05-09,2018
7,KL Rahul,24,6,400.0,3,2,DC,IS Bindra Stadium,2018-04-08,2018
8,Jos Buttler,23,6,383.33,1,3,DC,Arun Jaitley Stadium,2018-05-02,2018
9,Suresh Raina,22,6,366.66,2,2,PBKS,Maharashtra Cricket Association's International Stadium,2018-05-20,2018
10,Ambati Rayudu,22,6,366.66,1,3,DC,Arun Jaitley Stadium,2018-05-18,2018
11,Manan Vohra,21,5,420.0,2,2,MI,M. Chinnaswamy Stadium,2018-05-01,2018
12,Kane Williamson,21,5,420.0,0,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,2018-04-22,2018
13,Sunil Narine,21,5,420.0,2,2,RR,Eden Gardens,2018-05-15,2018
14,Marcus Stoinis,21,5,420.0,2,2,MI,Holkar Cricket Stadium,2018-05-04,2018
15,Kane Williamson,21,6,350.0,3,1,RR,Sawai Mansingh Stadium,2018-04-29,2018
16,Andre Russell,21,5,420.0,0,3,DC,Eden Gardens,2018-04-16,2018
17,Colin de Grandhomme,21,5,420.0,0,3,MI,M. Chinnaswamy Stadium,2018-05-01,2018
18,Abhishek Sharma,20,5,400.0,1,2,RCB,Arun Jaitley Stadium,2018-05-12,2018
19,Suryakumar Yadav,20,5,400.0,2,2,PBKS,Wankhede Stadium,2018-05-16,2018
20,Andre Russell,20,5,400.0,0,3,CSK,Chidambaram,2018-04-10,2018
21,Chris Gayle,20,5,400.0,2,2,CSK,IS Bindra Stadium,2018-04-15,2018
22,Sunil Narine,20,6,333.33,2,2,RCB,Eden Gardens,2018-04-08,2018
23,Dwayne Bravo,20,6,333.33,0,3,MI,Wankhede Stadium,2018-04-07,2018
24,Alex Hales,19,5,380.0,0,3,DC,Rajiv Gandhi Intl. Cricket Stadium,2018-05-05,2018
25,Faf du Plessis,19,5,380.0,3,1,SRH,Wankhede Stadium,2018-05-22,2018
26,Deepak Chahar,19,5,380.0,1,2,PBKS,Maharashtra Cricket Association's International Stadium,2018-05-20,2018
27,Sunil Narine,19,5,380.0,3,1,SRH,Eden Gardens,2018-05-25,2018
28,Andre Russell,19,4,475.0,0,3,DC,Eden Gardens,2018-04-16,2018
29,Harshal Patel,19,4,475.0,0,3,CSK,Arun Jaitley Stadium,2018-05-18,2018
30,MS Dhoni,19,5,380.0,1,2,PBKS,IS Bindra Stadium,2018-04-15,2018
31,AB de Villiers,19,5,380.0,0,3,CSK,M. Chinnaswamy Stadium,2018-04-25,2018
32,MS Dhoni,19,6,316.66,0,3,RCB,Maharashtra Cricket Association's International Stadium,2018-05-05,2018
33,Dwayne Bravo,19,5,380.0,1,2,MI,Wankhede Stadium,2018-04-07,2018
34,Vijay Shankar,19,5,380.0,0,3,CSK,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
35,Prithvi Shaw,19,5,380.0,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-05-05,2018
36,Rashid Khan,18,4,450.0,1,2,KKR,Eden Gardens,2018-05-25,2018
37,Rahul Tripathi,18,4,450.0,3,1,KKR,Eden Gardens,2018-05-15,2018
38,Robin Uthappa,18,6,300.0,1,2,DC,Eden Gardens,2018-04-16,2018
39,Sunil Narine,18,6,300.0,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-05-19,2018
40,Rishabh Pant,18,5,360.0,1,2,MI,Wankhede Stadium,2018-04-14,2018
41,Ambati Rayudu,18,6,300.0,3,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-04-22,2018
42,Evin Lewis,18,6,300.0,3,1,DC,Wankhede Stadium,2018-04-14,2018
43,Carlos Brathwaite,18,6,300.0,1,2,CSK,Wankhede Stadium,2018-05-22,2018
44,D'Arcy Short,18,4,450.0,0,3,DC,Arun Jaitley Stadium,2018-05-02,2018
45,Brendon McCullum,17,5,340.0,1,2,MI,M. Chinnaswamy Stadium,2018-05-01,2018
46,AB de Villiers,17,5,340.0,1,2,DC,M. Chinnaswamy Stadium,2018-04-21,2018
47,AB de Villiers,17,5,340.0,1,2,CSK,M. Chinnaswamy Stadium,2018-04-25,2018
48,Krunal Pandya,17,4,425.0,1,2,PBKS,Wankhede Stadium,2018-05-16,2018
49,Sanju Samson,17,6,283.33,2,1,SRH,Sawai Mansingh Stadium,2018-04-29,2018
50,Rishabh Pant,17,5,340.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
51,Ishan Kishan,17,4,425.0,1,2,DC,Wankhede Stadium,2018-04-14,2018
52,Chris Gayle,17,5,340.0,1,2,KKR,Eden Gardens,2018-04-21,2018
53,MS Dhoni,17,4,425.0,1,2,DC,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
54,Prithvi Shaw,17,5,340.0,3,0,PBKS,Arun Jaitley Stadium,2018-04-23,2018
55,Ambati Rayudu,17,5,340.0,1,2,KKR,Chidambaram,2018-04-10,2018
56,Hardik Pandya,17,5,340.0,1,2,RR,Wankhede Stadium,2018-05-13,2018
57,Rishabh Pant,17,6,283.33,1,2,CSK,Arun Jaitley Stadium,2018-05-18,2018
58,Ishan Kishan,17,5,340.0,1,2,PBKS,Wankhede Stadium,2018-05-16,2018
59,Sunil Narine,17,5,340.0,1,2,RCB,Eden Gardens,2018-04-08,2018
60,Virat Kohli,17,5,340.0,0,2,KKR,M. Chinnaswamy Stadium,2018-04-29,2018
61,Ravichandran Ashwin,17,5,340.0,1,2,KKR,Holkar Cricket Stadium,2018-05-12,2018
62,Ajinkya Rahane,17,5,340.0,4,0,KKR,Sawai Mansingh Stadium,2018-04-18,2018
63,Ishan Kishan,17,5,340.0,2,1,CSK,Wankhede Stadium,2018-04-07,2018
64,Dinesh Karthik,17,5,340.0,1,2,PBKS,Holkar Cricket Stadium,2018-05-12,2018
65,Shane Watson,17,4,425.0,1,2,RR,Maharashtra Cricket Association's International Stadium,2018-04-20,2018
66,Krunal Pandya,17,5,340.0,2,1,CSK,Wankhede Stadium,2018-04-07,2018
67,Rishabh Pant,17,6,283.33,2,1,SRH,Arun Jaitley Stadium,2018-05-10,2018
68,Shane Watson,16,6,266.66,2,1,KKR,Chidambaram,2018-04-10,2018
69,Vijay Shankar,16,5,320.0,1,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-05-05,2018
70,Evin Lewis,16,6,266.66,1,2,DC,Arun Jaitley Stadium,2018-05-20,2018
71,AB de Villiers,16,5,320.0,1,2,CSK,M. Chinnaswamy Stadium,2018-04-25,2018
72,Kane Williamson,16,5,320.0,2,1,RCB,M. Chinnaswamy Stadium,2018-05-17,2018
73,KL Rahul,16,6,266.66,2,1,DC,IS Bindra Stadium,2018-04-08,2018
74,Virat Kohli,16,6,266.66,2,1,DC,Arun Jaitley Stadium,2018-05-12,2018
75,Mandeep Singh,16,5,320.0,1,2,KKR,Eden Gardens,2018-04-08,2018
76,Mandeep Singh,16,6,266.66,3,0,RR,M. Chinnaswamy Stadium,2018-04-15,2018
77,Ben Cutting,16,5,320.0,1,2,KKR,Eden Gardens,2018-05-09,2018
78,Krunal Pandya,16,5,320.0,2,1,CSK,Wankhede Stadium,2018-04-07,2018
79,Jason Roy,16,4,400.0,1,2,MI,Wankhede Stadium,2018-04-14,2018
80,Rohit Sharma,16,5,320.0,4,0,CSK,Maharashtra Cricket Association's International Stadium,2018-04-28,2018
81,Karun Nair,16,5,320.0,1,2,CSK,Maharashtra Cricket Association's International Stadium,2018-05-20,2018
82,Rishabh Pant,16,5,320.0,2,1,PBKS,IS Bindra Stadium,2018-04-08,2018
83,Prithvi Shaw,16,6,266.66,1,2,RR,Arun Jaitley Stadium,2018-05-02,2018
84,KL Rahul,16,6,266.66,1,2,RCB,M. Chinnaswamy Stadium,2018-04-13,2018
85,Chris Lynn,16,4,400.0,1,2,PBKS,Eden Gardens,2018-04-21,2018
86,Sunil Narine,16,5,320.0,1,2,PBKS,Holkar Cricket Stadium,2018-05-12,2018
87,Robin Uthappa,16,6,266.66,4,0,MI,Wankhede Stadium,2018-05-06,2018
88,Evin Lewis,16,5,320.0,0,2,RR,Wankhede Stadium,2018-05-13,2018
89,Ambati Rayudu,16,6,266.66,2,1,SRH,Maharashtra Cricket Association's International Stadium,2018-05-13,2018
90,Evin Lewis,16,5,320.0,2,1,DC,Arun Jaitley Stadium,2018-05-20,2018
91,Suresh Raina,16,6,266.66,4,0,RR,Maharashtra Cricket Association's International Stadium,2018-04-20,2018
92,Shane Watson,15,5,300.0,1,1,SRH,Wankhede Stadium,2018-05-27,2018
93,KL Rahul,15,4,375.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-04-26,2018
94,KL Rahul,15,5,300.0,3,0,RR,Sawai Mansingh Stadium,2018-05-08,2018
95,Ben Cutting,15,5,300.0,2,1,DC,Arun Jaitley Stadium,2018-05-20,2018
96,Sanju Samson,15,5,300.0,0,2,RCB,M. Chinnaswamy Stadium,2018-04-15,2018
97,Shubman Gill,15,5,300.0,0,2,CSK,Eden Gardens,2018-05-03,2018
98,KL Rahul,15,5,300.0,1,1,RR,Holkar Cricket Stadium,2018-05-06,2018
99,Wriddhiman Saha,15,6,250.0,3,0,KKR,Eden Gardens,2018-04-14,2018
100,Krunal Pandya,15,4,375.0,2,1,PBKS,Holkar Cricket Stadium,2018-05-04,2018
101,Carlos Brathwaite,15,5,300.0,0,2,CSK,Wankhede Stadium,2018-05-22,2018
102,Suryakumar Yadav,15,6,250.0,2,1,KKR,Wankhede Stadium,2018-05-06,2018
103,Sam Billings,15,4,375.0,0,2,KKR,Chidambaram,2018-04-10,2018
104,KL Rahul,15,4,375.0,0,2,MI,Wankhede Stadium,2018-05-16,2018
105,Shakib Al Hasan,15,5,300.0,2,1,KKR,Eden Gardens,2018-04-14,2018
106,Shardul Thakur,15,5,300.0,3,0,SRH,Wankhede Stadium,2018-05-22,2018
107,Virat Kohli,15,5,300.0,2,1,PBKS,Holkar Cricket Stadium,2018-05-14,2018
108,Mandeep Singh,15,5,300.0,0,2,CSK,M. Chinnaswamy Stadium,2018-04-25,2018
109,Rishabh Pant,15,6,250.0,3,0,SRH,Arun Jaitley Stadium,2018-05-10,2018
110,Virat Kohli,15,6,250.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-05-07,2018
111,Kieron Pollard,15,4,375.0,2,1,PBKS,Wankhede Stadium,2018-05-16,2018
112,Ambati Rayudu,15,4,375.0,2,1,DC,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
113,MS Dhoni,15,6,250.0,0,2,KKR,Eden Gardens,2018-05-03,2018
114,Ambati Rayudu,15,5,300.0,2,1,RCB,Maharashtra Cricket Association's International Stadium,2018-05-05,2018
115,Gautam Gambhir,15,4,375.0,2,1,PBKS,IS Bindra Stadium,2018-04-08,2018
116,Manish Pandey,15,4,375.0,2,1,RCB,M. Chinnaswamy Stadium,2018-05-17,2018
117,Sam Billings,14,4,350.0,0,2,KKR,Chidambaram,2018-04-10,2018
118,Prithvi Shaw,14,3,466.66,2,1,RR,Arun Jaitley Stadium,2018-05-02,2018
119,Colin Munro,14,5,280.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
120,Aaron Finch,14,4,350.0,0,2,KKR,Holkar Cricket Stadium,2018-05-12,2018
121,Karun Nair,14,4,350.0,2,1,CSK,Maharashtra Cricket Association's International Stadium,2018-05-20,2018
122,Dinesh Karthik,14,4,350.0,3,0,CSK,Eden Gardens,2018-05-03,2018
123,Hardik Pandya,14,5,280.0,1,1,RCB,M. Chinnaswamy Stadium,2018-05-01,2018
124,KL Rahul,14,5,280.0,2,1,RR,Sawai Mansingh Stadium,2018-05-08,2018
125,Shane Watson,14,4,350.0,0,2,DC,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
126,Sanju Samson,14,3,466.66,2,1,RCB,M. Chinnaswamy Stadium,2018-04-15,2018
127,Dinesh Karthik,14,6,233.33,2,1,MI,Wankhede Stadium,2018-05-06,2018
128,Shreevats Goswami,14,7,200.0,2,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,2018-05-19,2018
129,KL Rahul,14,4,350.0,2,1,KKR,Eden Gardens,2018-04-21,2018
130,AB de Villiers,14,4,350.0,0,2,KKR,Eden Gardens,2018-04-08,2018
131,Glenn Maxwell,14,5,280.0,0,2,KKR,Eden Gardens,2018-04-16,2018
132,KL Rahul,14,4,350.0,0,2,KKR,Holkar Cricket Stadium,2018-05-12,2018
133,Jos Buttler,14,6,233.33,2,1,CSK,Sawai Mansingh Stadium,2018-05-11,2018
134,Chris Lynn,14,6,233.33,3,0,SRH,Eden Gardens,2018-04-14,2018
135,AB de Villiers,14,6,233.33,3,0,RR,Sawai Mansingh Stadium,2018-05-19,2018
136,KL Rahul,14,4,350.0,1,1,RR,Holkar Cricket Stadium,2018-05-06,2018
137,Shreyas Iyer,14,4,350.0,0,2,KKR,Arun Jaitley Stadium,2018-04-27,2018
138,Suresh Raina,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-04-22,2018
139,Andre Russell,14,4,350.0,0,2,CSK,Chidambaram,2018-04-10,2018
140,Moeen Ali,14,4,350.0,0,2,SRH,M. Chinnaswamy Stadium,2018-05-17,2018
141,Brendon McCullum,14,6,233.33,2,1,KKR,Eden Gardens,2018-04-08,2018
142,Ishan Kishan,14,6,233.33,3,0,KKR,Eden Gardens,2018-05-09,2018
143,Evin Lewis,14,6,233.33,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2018-04-12,2018
144,Kane Williamson,14,4,350.0,0,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,2018-05-19,2018
145,Suryakumar Yadav,14,6,233.33,2,1,DC,Wankhede Stadium,2018-04-14,2018
146,Shane Watson,14,4,350.0,0,2,DC,Maharashtra Cricket Association's International Stadium,2018-04-30,2018
147,Andre Russell,14,6,233.33,2,1,RCB,Eden Gardens,2018-04-08,2018
148,Rohit Sharma,14,5,280.0,2,1,RCB,Wankhede Stadium,2018-04-17,2018
149,Rishabh Pant,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,2018-04-21,2018
150,Evin Lewis,14,6,233.33,2,1,KKR,Wankhede Stadium,2018-05-06,2018
1,Andre Russell,28,5,560.0,1,4,RCB,M. Chinnaswamy Stadium,2019-04-05,2019
2,Jos Buttler,28,6,466.66,4,2,MI,Wankhede Stadium,2019-04-13,2019
3,Moeen Ali,26,6,433.33,2,3,KKR,Eden Gardens,2019-04-19,2019
4,KL Rahul,24,6,400.0,3,2,CSK,IS Bindra Stadium,2019-05-05,2019
5,Chris Gayle,24,6,400.0,3,2,RCB,IS Bindra Stadium,2019-04-13,2019
6,Sunil Narine,24,5,480.0,1,3,PBKS,Eden Gardens,2019-03-27,2019
7,Sanju Samson,24,6,400.0,4,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
8,MS Dhoni,24,6,400.0,1,3,RCB,M. Chinnaswamy Stadium,2019-04-21,2019
9,Kane Williamson,23,6,383.33,2,2,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
10,Shane Watson,23,5,460.0,1,3,DC,ACA-VDCA Stadium,2019-05-10,2019
11,KL Rahul,23,5,460.0,1,3,MI,Wankhede Stadium,2019-04-10,2019
12,Andre Russell,22,4,550.0,1,3,PBKS,Eden Gardens,2019-03-27,2019
13,Sam Curran,22,6,366.66,3,1,KKR,IS Bindra Stadium,2019-05-03,2019
14,Chris Gayle,22,5,440.0,1,3,MI,Wankhede Stadium,2019-04-10,2019
15,Suresh Raina,22,6,366.66,4,1,SRH,Chidambaram,2019-04-23,2019
16,Sunil Narine,22,6,366.66,4,1,RR,Sawai Mansingh Stadium,2019-04-07,2019
17,Andre Russell,21,5,420.0,2,2,PBKS,Eden Gardens,2019-03-27,2019
18,Rishabh Pant,21,5,420.0,2,2,SRH,ACA-VDCA Stadium,2019-05-08,2019
19,Andre Russell,21,6,350.0,2,2,SRH,Eden Gardens,2019-03-24,2019
20,Hardik Pandya,21,6,350.0,2,2,RCB,Wankhede Stadium,2019-04-15,2019
21,Marcus Stoinis,20,4,500.0,2,2,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
22,Andre Russell,20,6,333.33,2,2,MI,Eden Gardens,2019-04-28,2019
23,Liam Livingstone,20,6,333.33,2,2,SRH,Sawai Mansingh Stadium,2019-04-27,2019
24,Quinton de Kock,19,6,316.66,0,3,CSK,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
25,Nicholas Pooran,19,6,316.66,0,3,RCB,M. Chinnaswamy Stadium,2019-04-24,2019
26,Chris Lynn,19,4,475.0,0,3,CSK,Eden Gardens,2019-04-14,2019
27,Rishabh Pant,19,5,380.0,1,2,MI,Wankhede Stadium,2019-03-24,2019
28,Andre Russell,19,5,380.0,0,3,MI,Eden Gardens,2019-04-28,2019
29,Quinton de Kock,19,5,380.0,3,1,RR,Sawai Mansingh Stadium,2019-04-20,2019
30,MS Dhoni,19,4,475.0,0,3,RR,Chidambaram,2019-03-31,2019
31,Kieron Pollard,19,7,271.42,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-06,2019
32,Dinesh Karthik,19,5,380.0,3,1,RR,Eden Gardens,2019-04-25,2019
33,Shane Watson,19,5,380.0,0,3,MI,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
34,MS Dhoni,19,6,316.66,1,2,DC,Chidambaram,2019-05-01,2019
35,Andre Russell,19,6,316.66,0,3,RCB,M. Chinnaswamy Stadium,2019-04-05,2019
36,Chris Gayle,19,5,380.0,3,1,RR,Sawai Mansingh Stadium,2019-03-25,2019
37,Jonny Bairstow,18,4,450.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
38,David Warner,18,5,360.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
39,Jos Buttler,18,5,360.0,3,1,PBKS,Sawai Mansingh Stadium,2019-03-25,2019
40,Andre Russell,18,6,300.0,0,3,RCB,Eden Gardens,2019-04-19,2019
41,Yuvraj Singh,18,4,450.0,0,3,RCB,M. Chinnaswamy Stadium,2019-03-28,2019
42,Andre Russell,18,5,360.0,1,2,SRH,Eden Gardens,2019-03-24,2019
43,Nitish Rana,18,6,300.0,1,2,RCB,Eden Gardens,2019-04-19,2019
44,Parthiv Patel,18,6,300.0,3,1,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
45,AB de Villiers,18,5,360.0,0,3,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
46,Kieron Pollard,18,6,300.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-06,2019
47,Andre Russell,18,3,600.0,0,3,RCB,Eden Gardens,2019-04-19,2019
48,Parthiv Patel,18,6,300.0,3,1,MI,Wankhede Stadium,2019-04-15,2019
49,Sanju Samson,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,2019-04-30,2019
50,Nitish Rana,17,5,340.0,1,2,RCB,Eden Gardens,2019-04-19,2019
51,Shubman Gill,17,6,283.33,1,2,PBKS,IS Bindra Stadium,2019-05-03,2019
52,Ravichandran Ashwin,17,4,425.0,1,2,RR,IS Bindra Stadium,2019-04-16,2019
53,Ajinkya Rahane,17,6,283.33,2,1,KKR,Eden Gardens,2019-04-25,2019
54,Jonny Bairstow,17,5,340.0,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
55,Ajinkya Rahane,17,6,283.33,2,1,MI,Wankhede Stadium,2019-04-13,2019
56,Faf du Plessis,17,5,340.0,2,1,PBKS,IS Bindra Stadium,2019-05-05,2019
57,Dinesh Karthik,17,5,340.0,1,2,RR,Eden Gardens,2019-04-25,2019
58,Virat Kohli,17,5,340.0,2,1,KKR,Eden Gardens,2019-04-19,2019
59,Dinesh Karthik,17,5,340.0,2,1,PBKS,IS Bindra Stadium,2019-05-03,2019
60,Shane Watson,17,5,340.0,2,1,SRH,Chidambaram,2019-04-23,2019
61,Hardik Pandya,17,4,425.0,1,2,CSK,Wankhede Stadium,2019-04-03,2019
62,MS Dhoni,17,5,340.0,2,1,PBKS,Chidambaram,2019-04-06,2019
63,AB de Villiers,17,5,340.0,1,2,MI,M. Chinnaswamy Stadium,2019-03-28,2019
64,Shikhar Dhawan,17,5,340.0,1,2,KKR,Eden Gardens,2019-04-12,2019
65,Kieron Pollard,17,5,340.0,1,2,PBKS,Wankhede Stadium,2019-04-10,2019
66,Prithvi Shaw,16,6,266.66,4,0,RCB,M. Chinnaswamy Stadium,2019-04-07,2019
67,Quinton de Kock,16,5,320.0,2,1,DC,Wankhede Stadium,2019-03-24,2019
68,Marcus Stoinis,16,4,400.0,2,1,KKR,M. Chinnaswamy Stadium,2019-04-05,2019
69,Manish Pandey,16,5,320.0,2,1,MI,Wankhede Stadium,2019-05-02,2019
70,Chris Gayle,16,6,266.66,4,0,DC,Arun Jaitley Stadium,2019-04-20,2019
71,Moeen Ali,16,5,320.0,1,2,MI,Wankhede Stadium,2019-04-15,2019
72,Faf du Plessis,16,6,266.66,4,0,KKR,Eden Gardens,2019-04-14,2019
73,AB de Villiers,16,3,533.33,1,2,MI,M. Chinnaswamy Stadium,2019-03-28,2019
74,Vijay Shankar,16,5,320.0,0,2,RR,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
75,Rishabh Pant,16,3,533.33,1,2,MI,Wankhede Stadium,2019-03-24,2019
76,Kieron Pollard,16,5,320.0,1,2,PBKS,Wankhede Stadium,2019-04-10,2019
77,Jonny Bairstow,16,6,266.66,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
78,Prithvi Shaw,16,6,266.66,2,1,SRH,ACA-VDCA Stadium,2019-05-08,2019
79,Quinton de Kock,16,4,400.0,1,2,KKR,Wankhede Stadium,2019-05-05,2019
80,Quinton de Kock,16,6,266.66,2,1,RCB,Wankhede Stadium,2019-04-15,2019
81,Chris Gayle,16,5,320.0,1,2,CSK,IS Bindra Stadium,2019-05-05,2019
82,Ravindra Jadeja,15,5,300.0,3,0,KKR,Eden Gardens,2019-04-14,2019
83,Rahul Tripathi,15,5,300.0,2,1,CSK,Chidambaram,2019-03-31,2019
84,Andre Russell,15,5,300.0,0,2,DC,Eden Gardens,2019-04-12,2019
85,Robin Uthappa,15,4,375.0,2,1,PBKS,IS Bindra Stadium,2019-05-03,2019
86,Yuvraj Singh,15,4,375.0,2,1,DC,Wankhede Stadium,2019-03-24,2019
87,Martin Guptill,15,4,375.0,1,1,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
88,KL Rahul,15,4,375.0,2,1,CSK,Chidambaram,2019-04-06,2019
89,Rohit Sharma,15,5,300.0,2,1,RR,Wankhede Stadium,2019-04-13,2019
90,Nitish Rana,15,4,375.0,2,1,PBKS,Eden Gardens,2019-03-27,2019
91,Rishabh Pant,15,4,375.0,2,1,MI,Wankhede Stadium,2019-03-24,2019
92,Shikhar Dhawan,15,6,250.0,2,1,RR,Sawai Mansingh Stadium,2019-04-22,2019
93,Jonny Bairstow,15,4,375.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
94,Faf du Plessis,15,5,300.0,2,1,PBKS,Chidambaram,2019-04-06,2019
95,Rohit Sharma,15,4,375.0,2,1,CSK,Chidambaram,2019-04-26,2019
96,Hardik Pandya,15,5,300.0,1,1,RR,Sawai Mansingh Stadium,2019-04-20,2019
97,Krunal Pandya,15,6,250.0,2,1,DC,Wankhede Stadium,2019-03-24,2019
98,Nitish Rana,15,4,375.0,0,2,MI,Wankhede Stadium,2019-05-05,2019
99,David Warner,15,5,300.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
100,Prithvi Shaw,15,5,300.0,3,0,KKR,Arun Jaitley Stadium,2019-03-30,2019
101,Virat Kohli,15,5,300.0,1,1,KKR,Eden Gardens,2019-04-19,2019
102,Chris Lynn,14,6,233.33,2,1,CSK,Eden Gardens,2019-04-14,2019
103,Parthiv Patel,14,5,280.0,3,0,DC,Arun Jaitley Stadium,2019-04-28,2019
104,Kieron Pollard,14,3,466.66,0,2,PBKS,Wankhede Stadium,2019-04-10,2019
105,Sarfaraz Khan,14,5,280.0,1,1,CSK,Chidambaram,2019-04-06,2019
106,Dinesh Karthik,14,4,350.0,0,2,RR,Eden Gardens,2019-04-25,2019
107,Shane Watson,14,4,350.0,0,2,DC,Arun Jaitley Stadium,2019-03-26,2019
108,Suresh Raina,14,5,280.0,2,1,DC,Chidambaram,2019-05-01,2019
109,Virat Kohli,14,4,350.0,0,2,DC,M. Chinnaswamy Stadium,2019-04-07,2019
110,Andre Russell,14,5,280.0,0,2,PBKS,IS Bindra Stadium,2019-05-03,2019
111,Shubman Gill,14,6,233.33,2,1,MI,Eden Gardens,2019-04-28,2019
112,Yuvraj Singh,14,4,350.0,0,2,DC,Wankhede Stadium,2019-03-24,2019
113,Kedar Jadhav,14,7,200.0,3,0,MI,Wankhede Stadium,2019-04-03,2019
114,Gurkeerat Mann Singh,14,5,280.0,2,1,DC,Arun Jaitley Stadium,2019-04-28,2019
115,Gurkeerat Mann Singh,14,5,280.0,3,0,SRH,M. Chinnaswamy Stadium,2019-05-04,2019
116,Mayank Agarwal,14,5,280.0,1,1,RCB,M. Chinnaswamy Stadium,2019-04-24,2019
117,Faf du Plessis,14,5,280.0,3,0,DC,ACA-VDCA Stadium,2019-05-10,2019
118,Jonny Bairstow,14,4,350.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
119,Nicholas Pooran,14,5,280.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
120,Axar Patel,14,4,350.0,0,2,SRH,Arun Jaitley Stadium,2019-04-04,2019
121,Chris Gayle,14,5,280.0,2,1,MI,Wankhede Stadium,2019-04-10,2019
